sim_t,lat,lon,heading_deg,sog,xte_m,behavior,conflict,task_validity,ctwp_lat,ctwp_lon,target_lat,target_lon,cpa_m,avoidance_status,avoidance_turn_r,xte_nm,wall_t
141.52,63.44474,10.384303,26.666,4.59,213.91,COLREG_AVOID,1,1,63.606554,10.38,63.468136,10.38,2610.3,NORMAL,500.0,0.001,140.765
141.56,63.444741,10.384305,26.666,4.59,213.99,COLREG_AVOID,1,1,63.606554,10.38,63.468136,10.38,2610.1,NORMAL,500.0,0.001,140.804
141.6,63.444743,10.384306,26.666,4.59,214.07,COLREG_AVOID,1,1,63.606554,10.38,63.468136,10.38,2610.0,NORMAL,500.0,0.001,140.852
141.64,63.444744,10.384308,26.666,4.59,214.16,COLREG_AVOID,1,1,63.606554,10.38,63.468131,10.38,2609.3,NORMAL,500.0,0.001,140.884
141.68,63.444746,10.38431,26.666,4.59,214.24,COLREG_AVOID,1,1,63.606554,10.38,63.468131,10.38,2609.1,NORMAL,500.0,0.001,140.925
141.72,63.444747,10.384311,26.666,4.59,214.32,COLREG_AVOID,1,1,63.606554,10.38,63.468126,10.38,2608.5,NORMAL,500.0,0.001,140.964
141.76,63.444749,10.384313,26.666,4.59,214.4,COLREG_AVOID,1,1,63.606554,10.38,63.468126,10.38,2608.3,NORMAL,500.0,0.001,141.005
141.8,63.44475,10.384315,26.666,4.59,214.49,COLREG_AVOID,1,1,63.606554,10.38,63.468122,10.38,2607.6,NORMAL,500.0,0.001,141.046
141.84,63.444752,10.384316,26.666,4.59,214.57,COLREG_AVOID,1,1,63.606554,10.38,63.468122,10.38,2607.5,NORMAL,500.0,0.001,141.085
141.88,63.444753,10.384318,26.666,4.59,214.65,COLREG_AVOID,1,1,63.606554,10.38,63.468122,10.38,2607.3,NORMAL,500.0,0.001,141.125
141.92,63.444755,10.38432,26.666,4.59,214.73,COLREG_AVOID,1,1,63.606554,10.38,63.468117,10.38,2606.6,NORMAL,500.0,0.001,141.164
141.96,63.444756,10.384321,26.666,4.59,214.81,COLREG_AVOID,1,1,63.606554,10.38,63.468117,10.38,2606.5,NORMAL,500.0,0.001,141.205
142.01,63.444758,10.384323,26.666,4.59,214.9,COLREG_AVOID,1,1,63.606554,10.38,63.468113,10.38,2605.8,NORMAL,500.0,0.001,141.252
142.04,63.444759,10.384325,26.666,4.59,214.98,COLREG_AVOID,1,1,63.606554,10.38,63.468113,10.38,2605.7,NORMAL,500.0,0.001,141.285
142.08,63.444761,10.384326,26.666,4.59,215.06,COLREG_AVOID,1,1,63.606554,10.38,63.468113,10.38,2605.5,NORMAL,500.0,0.001,141.325
142.12,63.444762,10.384328,26.666,4.59,215.14,COLREG_AVOID,1,1,63.606554,10.38,63.468108,10.38,2604.8,NORMAL,500.0,0.001,141.363
142.16,63.444763,10.38433,26.666,4.59,215.23,COLREG_AVOID,1,1,63.606554,10.38,63.468108,10.38,2604.7,NORMAL,500.0,0.001,141.404
142.2,63.444765,10.384331,26.666,4.59,215.31,COLREG_AVOID,1,1,63.606554,10.38,63.468103,10.38,2604.0,NORMAL,500.0,0.001,141.446
142.24,63.444766,10.384333,26.666,4.59,215.39,COLREG_AVOID,1,1,63.606554,10.38,63.468103,10.38,2603.9,NORMAL,500.0,0.001,141.484
142.28,63.444768,10.384335,26.666,4.59,215.47,COLREG_AVOID,1,1,63.606554,10.38,63.468103,10.38,2603.7,NORMAL,500.0,0.001,141.525
142.32,63.444769,10.384336,26.666,4.59,215.56,COLREG_AVOID,1,1,63.606554,10.38,63.468099,10.38,2603.0,NORMAL,500.0,0.001,141.564
142.36,63.444771,10.384338,26.666,4.59,215.64,COLREG_AVOID,1,1,63.606554,10.38,63.468099,10.38,2602.9,NORMAL,500.0,0.001,141.607
142.4,63.444772,10.38434,26.666,4.59,215.72,COLREG_AVOID,1,1,63.606554,10.38,63.468094,10.38,2602.2,NORMAL,500.0,0.001,141.646
142.44,63.444774,10.384341,26.666,4.59,215.8,COLREG_AVOID,1,1,63.606554,10.38,63.468094,10.38,2602.0,NORMAL,500.0,0.001,141.684
142.48,63.444775,10.384343,26.666,4.59,215.89,COLREG_AVOID,1,1,63.606554,10.38,63.468094,10.38,2601.9,NORMAL,500.0,0.001,141.725
142.52,63.444777,10.384345,26.666,4.59,215.97,COLREG_AVOID,1,1,63.606554,10.38,63.468089,10.38,2601.2,NORMAL,500.0,0.001,141.765
142.56,63.444778,10.384346,26.666,4.59,216.05,COLREG_AVOID,1,1,63.606554,10.38,63.468089,10.38,2601.1,NORMAL,500.0,0.001,141.806
142.6,63.44478,10.384348,26.666,4.59,216.13,COLREG_AVOID,1,1,63.606554,10.38,63.468085,10.38,2600.4,NORMAL,500.0,0.001,141.846
142.64,63.444781,10.384349,26.666,4.59,216.22,COLREG_AVOID,1,1,63.606554,10.38,63.468085,10.38,2600.2,NORMAL,500.0,0.001,141.885
142.68,63.444783,10.384351,26.666,4.58,216.3,COLREG_AVOID,1,1,63.606554,10.38,63.468085,10.38,2600.1,NORMAL,500.0,0.001,141.924
142.72,63.444784,10.384353,26.666,4.58,216.38,COLREG_AVOID,1,1,63.606554,10.38,63.46808,10.38,2599.4,NORMAL,500.0,0.001,141.964
142.76,63.444786,10.384354,26.666,4.58,216.46,COLREG_AVOID,1,1,63.606554,10.38,63.46808,10.38,2599.3,NORMAL,500.0,0.001,142.006
142.8,63.444787,10.384356,26.666,4.58,216.55,COLREG_AVOID,1,1,63.606554,10.38,63.468076,10.38,2598.6,NORMAL,500.0,0.001,142.045
142.84,63.444789,10.384358,26.666,4.58,216.63,COLREG_AVOID,1,1,63.606554,10.38,63.468076,10.38,2598.4,NORMAL,500.0,0.001,142.085
142.88,63.44479,10.384359,26.666,4.58,216.71,COLREG_AVOID,1,1,63.606554,10.38,63.468076,10.38,2598.3,NORMAL,500.0,0.001,142.124
142.9,63.444791,10.38436,26.666,4.58,216.75,COLREG_AVOID,1,1,63.606554,10.38,63.468071,10.38,2597.7,NORMAL,500.0,0.001,142.15
142.94,63.444792,10.384362,26.666,4.58,216.83,COLREG_AVOID,1,1,63.606554,10.38,63.468071,10.38,2597.5,NORMAL,500.0,0.001,142.188
142.98,63.444794,10.384364,26.666,4.58,216.92,COLREG_AVOID,1,1,63.606554,10.38,63.468071,10.38,2597.4,NORMAL,500.0,0.001,142.227
143.01,63.444794,10.384364,26.666,4.58,216.96,COLREG_AVOID,1,1,63.606554,10.38,63.468066,10.38,2596.8,NORMAL,500.0,0.001,142.258
143.04,63.444796,10.384366,26.666,4.58,217.04,COLREG_AVOID,1,1,63.606554,10.38,63.468066,10.38,2596.6,NORMAL,500.0,0.001,142.283
143.08,63.444797,10.384368,26.666,4.58,217.12,COLREG_AVOID,1,1,63.606554,10.38,63.468066,10.38,2596.5,NORMAL,500.0,0.001,142.325
143.12,63.444799,10.384369,26.666,4.58,217.2,COLREG_AVOID,1,1,63.606554,10.38,63.468062,10.38,2595.8,NORMAL,500.0,0.001,142.365
143.16,63.4448,10.384371,26.666,4.58,217.29,COLREG_AVOID,1,1,63.606554,10.38,63.468062,10.38,2595.6,NORMAL,500.0,0.001,142.405
143.2,63.444802,10.384373,26.666,4.58,217.37,COLREG_AVOID,1,1,63.606554,10.38,63.468062,10.38,2595.5,NORMAL,500.0,0.001,142.446
143.24,63.444803,10.384374,26.666,4.58,217.45,COLREG_AVOID,1,1,63.606554,10.38,63.468057,10.38,2594.8,NORMAL,500.0,0.001,142.486
143.28,63.444805,10.384376,26.666,4.58,217.53,COLREG_AVOID,1,1,63.606554,10.38,63.468057,10.38,2594.7,NORMAL,500.0,0.001,142.526
143.32,63.444806,10.384378,26.666,4.58,217.62,COLREG_AVOID,1,1,63.606554,10.38,63.468052,10.38,2594.0,NORMAL,500.0,0.001,142.565
143.36,63.444808,10.384379,26.666,4.58,217.7,COLREG_AVOID,1,1,63.606554,10.38,63.468052,10.38,2593.8,NORMAL,500.0,0.001,142.605
143.4,63.444809,10.384381,26.666,4.58,217.78,COLREG_AVOID,1,1,63.606554,10.38,63.468048,10.38,2593.2,NORMAL,500.0,0.001,142.646
143.44,63.444811,10.384383,26.666,4.58,217.86,COLREG_AVOID,1,1,63.606554,10.38,63.468048,10.38,2593.0,NORMAL,500.0,0.001,142.686
143.48,63.444812,10.384384,26.666,4.58,217.94,COLREG_AVOID,1,1,63.606554,10.38,63.468048,10.38,2592.9,NORMAL,500.0,0.001,142.724
143.52,63.444814,10.384386,26.666,4.58,218.03,COLREG_AVOID,1,1,63.606554,10.38,63.468043,10.38,2592.2,NORMAL,500.0,0.001,142.765
143.56,63.444815,10.384388,26.666,4.58,218.11,COLREG_AVOID,1,1,63.606554,10.38,63.468043,10.38,2592.0,NORMAL,500.0,0.001,142.803
143.6,63.444817,10.384389,26.666,4.58,218.19,COLREG_AVOID,1,1,63.606554,10.38,63.468039,10.38,2591.4,NORMAL,500.0,0.001,142.846
143.64,63.444818,10.384391,26.666,4.58,218.27,COLREG_AVOID,1,1,63.606554,10.38,63.468039,10.38,2591.2,NORMAL,500.0,0.001,142.885
143.68,63.444819,10.384393,26.666,4.58,218.36,COLREG_AVOID,1,1,63.606554,10.38,63.468039,10.38,2591.0,NORMAL,500.0,0.001,142.925
143.72,63.444821,10.384394,26.666,4.58,218.44,COLREG_AVOID,1,1,63.606554,10.38,63.468034,10.38,2590.4,NORMAL,500.0,0.001,142.966
143.76,63.444822,10.384396,26.666,4.58,218.52,COLREG_AVOID,1,1,63.606554,10.38,63.468034,10.38,2590.2,NORMAL,500.0,0.001,143.006
143.8,63.444824,10.384397,26.666,4.58,218.6,COLREG_AVOID,1,1,63.606554,10.38,63.468029,10.38,2589.6,NORMAL,500.0,0.001,143.047
143.84,63.444825,10.384399,26.666,4.58,218.68,COLREG_AVOID,1,1,63.606554,10.38,63.468029,10.38,2589.4,NORMAL,500.0,0.001,143.085
143.88,63.444827,10.384401,26.666,4.58,218.77,COLREG_AVOID,1,1,63.606554,10.38,63.468029,10.38,2589.2,NORMAL,500.0,0.001,143.129
143.92,63.444828,10.384402,26.666,4.58,218.85,COLREG_AVOID,1,1,63.606554,10.38,63.468025,10.38,2588.6,NORMAL,500.0,0.001,143.165
143.96,63.44483,10.384404,26.666,4.58,218.93,COLREG_AVOID,1,1,63.606554,10.38,63.468025,10.38,2588.4,NORMAL,500.0,0.001,143.203
144.0,63.444831,10.384406,26.666,4.57,219.01,COLREG_AVOID,1,1,63.606554,10.38,63.46802,10.38,2587.7,NORMAL,500.0,0.001,143.249
144.04,63.444833,10.384407,26.666,4.57,219.1,COLREG_AVOID,1,1,63.606554,10.38,63.46802,10.38,2587.6,NORMAL,500.0,0.001,143.286
144.08,63.444834,10.384409,26.666,4.57,219.18,COLREG_AVOID,1,1,63.606554,10.38,63.46802,10.38,2587.4,NORMAL,500.0,0.001,143.325
144.12,63.444836,10.384411,26.666,4.57,219.26,COLREG_AVOID,1,1,63.606554,10.38,63.468015,10.38,2586.8,NORMAL,500.0,0.001,143.364
144.16,63.444837,10.384412,26.666,4.57,219.34,COLREG_AVOID,1,1,63.606554,10.38,63.468015,10.38,2586.6,NORMAL,500.0,0.001,143.405
144.2,63.444839,10.384414,26.666,4.57,219.42,COLREG_AVOID,1,1,63.606554,10.38,63.468011,10.38,2585.9,NORMAL,500.0,0.001,143.446
144.24,63.44484,10.384416,26.666,4.57,219.51,COLREG_AVOID,1,1,63.606554,10.38,63.468011,10.38,2585.8,NORMAL,500.0,0.001,143.485
144.28,63.444842,10.384417,26.666,4.57,219.59,COLREG_AVOID,1,1,63.606554,10.38,63.468011,10.38,2585.6,NORMAL,500.0,0.001,143.525
144.32,63.444843,10.384419,26.666,4.57,219.67,COLREG_AVOID,1,1,63.606554,10.38,63.468006,10.38,2585.0,NORMAL,500.0,0.001,143.566
144.36,63.444845,10.384421,26.666,4.57,219.75,COLREG_AVOID,1,1,63.606554,10.38,63.468006,10.38,2584.8,NORMAL,500.0,0.001,143.606
144.4,63.444846,10.384422,26.666,4.57,219.83,COLREG_AVOID,1,1,63.606554,10.38,63.468002,10.38,2584.1,NORMAL,500.0,0.001,143.646
144.44,63.444847,10.384424,26.666,4.57,219.92,COLREG_AVOID,1,1,63.606554,10.38,63.468002,10.38,2584.0,NORMAL,500.0,0.001,143.685
144.48,63.444849,10.384426,26.666,4.57,220.0,COLREG_AVOID,1,1,63.606554,10.38,63.468002,10.38,2583.8,NORMAL,500.0,0.001,143.726
144.52,63.44485,10.384427,26.666,4.57,220.08,COLREG_AVOID,1,1,63.606554,10.38,63.467997,10.38,2583.2,NORMAL,500.0,0.001,143.764
144.56,63.444852,10.384429,26.666,4.57,220.16,COLREG_AVOID,1,1,63.606554,10.38,63.467997,10.38,2583.0,NORMAL,500.0,0.001,143.803
144.6,63.444853,10.384431,26.666,4.57,220.25,COLREG_AVOID,1,1,63.606554,10.38,63.467997,10.38,2582.8,NORMAL,500.0,0.001,143.843
144.64,63.444855,10.384432,26.666,4.57,220.33,COLREG_AVOID,1,1,63.606554,10.38,63.467992,10.38,2582.2,NORMAL,500.0,0.001,143.885
144.68,63.444856,10.384434,26.666,4.57,220.41,COLREG_AVOID,1,1,63.606554,10.38,63.467992,10.38,2582.0,NORMAL,500.0,0.001,143.925
144.72,63.444858,10.384435,26.666,4.57,220.49,COLREG_AVOID,1,1,63.606554,10.38,63.467988,10.38,2581.4,NORMAL,500.0,0.001,143.965
144.76,63.444859,10.384437,26.666,4.57,220.57,COLREG_AVOID,1,1,63.606554,10.38,63.467988,10.38,2581.2,NORMAL,500.0,0.001,144.005
144.8,63.444861,10.384439,26.666,4.57,220.66,COLREG_AVOID,1,1,63.606554,10.38,63.467983,10.38,2580.5,NORMAL,500.0,0.001,144.046
144.84,63.444862,10.38444,26.666,4.57,220.74,COLREG_AVOID,1,1,63.606554,10.38,63.467983,10.38,2580.4,NORMAL,500.0,0.001,144.084
144.88,63.444864,10.384442,26.666,4.57,220.82,COLREG_AVOID,1,1,63.606554,10.38,63.467983,10.38,2580.2,NORMAL,500.0,0.001,144.126
144.92,63.444865,10.384444,26.666,4.57,220.9,COLREG_AVOID,1,1,63.606554,10.38,63.467978,10.38,2579.5,NORMAL,500.0,0.001,144.164
144.96,63.444867,10.384445,26.666,4.57,220.98,COLREG_AVOID,1,1,63.606554,10.38,63.467978,10.38,2579.4,NORMAL,500.0,0.001,144.205
145.0,63.444868,10.384447,26.666,4.57,221.07,COLREG_AVOID,1,1,63.606554,10.38,63.467974,10.38,2578.7,NORMAL,500.0,0.001,144.249
145.04,63.444869,10.384449,26.666,4.57,221.15,COLREG_AVOID,1,1,63.606554,10.38,63.467974,10.38,2578.6,NORMAL,500.0,0.001,144.284
145.08,63.444871,10.38445,26.666,4.57,221.23,COLREG_AVOID,1,1,63.606554,10.38,63.467974,10.38,2578.4,NORMAL,500.0,0.001,144.324
145.12,63.444872,10.384452,26.666,4.57,221.31,COLREG_AVOID,1,1,63.606554,10.38,63.467969,10.38,2577.7,NORMAL,500.0,0.001,144.364
145.16,63.444874,10.384454,26.666,4.57,221.39,COLREG_AVOID,1,1,63.606554,10.38,63.467969,10.38,2577.6,NORMAL,500.0,0.001,144.404
145.2,63.444875,10.384455,26.666,4.57,221.48,COLREG_AVOID,1,1,63.606554,10.38,63.467969,10.38,2577.4,NORMAL,500.0,0.001,144.446
145.24,63.444877,10.384457,26.666,4.57,221.56,COLREG_AVOID,1,1,63.606554,10.38,63.467965,10.38,2576.8,NORMAL,500.0,0.001,144.484
145.28,63.444878,10.384459,26.666,4.56,221.64,COLREG_AVOID,1,1,63.606554,10.38,63.467965,10.38,2576.6,NORMAL,500.0,0.001,144.526
145.32,63.44488,10.38446,26.666,4.56,221.72,COLREG_AVOID,1,1,63.606554,10.38,63.46796,10.38,2575.9,NORMAL,500.0,0.001,144.565
145.36,63.444881,10.384462,26.666,4.56,221.8,COLREG_AVOID,1,1,63.606554,10.38,63.46796,10.38,2575.8,NORMAL,500.0,0.001,144.605
145.4,63.444883,10.384464,26.666,4.56,221.89,COLREG_AVOID,1,1,63.606554,10.38,63.467955,10.38,2575.1,NORMAL,500.0,0.001,144.648
145.44,63.444884,10.384465,26.666,4.56,221.97,COLREG_AVOID,1,1,63.606554,10.38,63.467955,10.38,2575.0,NORMAL,500.0,0.001,144.685
145.48,63.444886,10.384467,26.666,4.56,222.05,COLREG_AVOID,1,1,63.606554,10.38,63.467955,10.38,2574.8,NORMAL,500.0,0.001,144.724
145.52,63.444887,10.384469,26.666,4.56,222.13,COLREG_AVOID,1,1,63.606554,10.38,63.467951,10.38,2574.1,NORMAL,500.0,0.001,144.765
145.56,63.444889,10.38447,26.666,4.56,222.21,COLREG_AVOID,1,1,63.606554,10.38,63.467951,10.38,2574.0,NORMAL,500.0,0.001,144.804
145.6,63.44489,10.384472,26.666,4.56,222.3,COLREG_AVOID,1,1,63.606554,10.38,63.467946,10.38,2573.3,NORMAL,500.0,0.001,144.846
145.64,63.444892,10.384473,26.666,4.56,222.38,COLREG_AVOID,1,1,63.606554,10.38,63.467946,10.38,2573.2,NORMAL,500.0,0.001,144.885
145.68,63.444893,10.384475,26.666,4.56,222.46,COLREG_AVOID,1,1,63.606554,10.38,63.467946,10.38,2573.0,NORMAL,500.0,0.001,144.929
145.72,63.444894,10.384477,26.666,4.56,222.54,COLREG_AVOID,1,1,63.606554,10.38,63.467941,10.38,2572.3,NORMAL,500.0,0.001,144.965
145.76,63.444896,10.384478,26.666,4.56,222.62,COLREG_AVOID,1,1,63.606554,10.38,63.467941,10.38,2572.2,NORMAL,500.0,0.001,145.004
145.8,63.444897,10.38448,26.666,4.56,222.71,COLREG_AVOID,1,1,63.606554,10.38,63.467937,10.38,2571.5,NORMAL,500.0,0.001,145.045
145.84,63.444899,10.384482,26.666,4.56,222.79,COLREG_AVOID,1,1,63.606554,10.38,63.467937,10.38,2571.4,NORMAL,500.0,0.001,145.085
145.88,63.4449,10.384483,26.666,4.56,222.87,COLREG_AVOID,1,1,63.606554,10.38,63.467937,10.38,2571.2,NORMAL,500.0,0.001,145.124
145.92,63.444902,10.384485,26.666,4.56,222.95,COLREG_AVOID,1,1,63.606554,10.38,63.467932,10.38,2570.5,NORMAL,500.0,0.001,145.164
145.96,63.444903,10.384487,26.666,4.56,223.03,COLREG_AVOID,1,1,63.606554,10.38,63.467932,10.38,2570.4,NORMAL,500.0,0.001,145.204
146.0,63.444905,10.384488,26.666,4.56,223.12,COLREG_AVOID,1,1,63.606554,10.38,63.467928,10.38,2569.7,NORMAL,500.0,0.0001,145.251
146.04,63.444906,10.38449,26.666,4.56,223.2,COLREG_AVOID,1,1,63.606554,10.38,63.467928,10.38,2569.6,NORMAL,500.0,0.0001,145.285
146.08,63.444908,10.384492,26.666,4.56,223.28,COLREG_AVOID,1,1,63.606554,10.38,63.467928,10.38,2569.4,NORMAL,500.0,0.0001,145.325
146.12,63.444909,10.384493,26.666,4.56,223.36,COLREG_AVOID,1,1,63.606554,10.38,63.467923,10.38,2568.7,NORMAL,500.0,0.0001,145.364
146.16,63.444911,10.384495,26.666,4.56,223.44,COLREG_AVOID,1,1,63.606554,10.38,63.467923,10.38,2568.6,NORMAL,500.0,0.0001,145.408
146.2,63.444912,10.384497,26.666,4.56,223.52,COLREG_AVOID,1,1,63.606554,10.38,63.467918,10.38,2567.9,NORMAL,500.0,0.0001,145.453
146.24,63.444914,10.384498,26.666,4.56,223.61,COLREG_AVOID,1,1,63.606554,10.38,63.467918,10.38,2567.8,NORMAL,500.0,0.0001,145.484
146.28,63.444915,10.3845,26.666,4.56,223.69,COLREG_AVOID,1,1,63.606554,10.38,63.467918,10.38,2567.6,NORMAL,500.0,0.0001,145.527
146.32,63.444916,10.384501,26.666,4.56,223.77,COLREG_AVOID,1,1,63.606554,10.38,63.467914,10.38,2566.9,NORMAL,500.0,0.0001,145.565
146.36,63.444918,10.384503,26.666,4.56,223.85,COLREG_AVOID,1,1,63.606554,10.38,63.467914,10.38,2566.8,NORMAL,500.0,0.0001,145.605
146.4,63.444919,10.384505,26.666,4.56,223.93,COLREG_AVOID,1,1,63.606554,10.38,63.467909,10.38,2566.1,NORMAL,500.0,0.0001,145.645
146.44,63.444921,10.384506,26.666,4.56,224.02,COLREG_AVOID,1,1,63.606554,10.38,63.467909,10.38,2566.0,NORMAL,500.0,0.0001,145.684
146.48,63.444922,10.384508,26.666,4.56,224.1,COLREG_AVOID,1,1,63.606554,10.38,63.467909,10.38,2565.8,NORMAL,500.0,0.0001,145.725
146.52,63.444924,10.38451,26.666,4.56,224.18,COLREG_AVOID,1,1,63.606554,10.38,63.467904,10.38,2565.1,NORMAL,500.0,0.0001,145.765
146.56,63.444925,10.384511,26.666,4.55,224.26,COLREG_AVOID,1,1,63.606554,10.38,63.467904,10.38,2565.0,NORMAL,500.0,0.0001,145.805
146.6,63.444927,10.384513,26.666,4.55,224.34,COLREG_AVOID,1,1,63.606554,10.38,63.4679,10.38,2564.3,NORMAL,500.0,0.0001,145.846
146.64,63.444928,10.384515,26.666,4.55,224.42,COLREG_AVOID,1,1,63.606554,10.38,63.4679,10.38,2564.2,NORMAL,500.0,0.0001,145.884
146.68,63.44493,10.384516,26.666,4.55,224.51,COLREG_AVOID,1,1,63.606554,10.38,63.4679,10.38,2564.0,NORMAL,500.0,0.0001,145.925
146.72,63.444931,10.384518,26.666,4.55,224.59,COLREG_AVOID,1,1,63.606554,10.38,63.467895,10.38,2563.3,NORMAL,500.0,0.0001,145.964
146.76,63.444933,10.38452,26.666,4.55,224.67,COLREG_AVOID,1,1,63.606554,10.38,63.467895,10.38,2563.2,NORMAL,500.0,0.0001,146.005
146.8,63.444934,10.384521,26.666,4.55,224.75,COLREG_AVOID,1,1,63.606554,10.38,63.467891,10.38,2562.5,NORMAL,500.0,0.0001,146.048
146.84,63.444936,10.384523,26.666,4.55,224.83,COLREG_AVOID,1,1,63.606554,10.38,63.467891,10.38,2562.4,NORMAL,500.0,0.0001,146.084
146.88,63.444937,10.384525,26.666,4.55,224.92,COLREG_AVOID,1,1,63.606554,10.38,63.467891,10.38,2562.2,NORMAL,500.0,0.0001,146.125
146.92,63.444938,10.384526,26.666,4.55,225.0,COLREG_AVOID,1,1,63.606554,10.38,63.467886,10.38,2561.5,NORMAL,500.0,0.0001,146.164
146.96,63.44494,10.384528,26.666,4.55,225.08,COLREG_AVOID,1,1,63.606554,10.38,63.467886,10.38,2561.4,NORMAL,500.0,0.0001,146.204
147.0,63.444941,10.384529,26.666,4.55,225.16,COLREG_AVOID,1,1,63.606554,10.38,63.467881,10.38,2560.7,NORMAL,500.0,0.0001,146.251
147.04,63.444943,10.384531,26.666,4.55,225.24,COLREG_AVOID,1,1,63.606554,10.38,63.467881,10.38,2560.6,NORMAL,500.0,0.0001,146.285
147.08,63.444944,10.384533,26.666,4.55,225.32,COLREG_AVOID,1,1,63.606554,10.38,63.467881,10.38,2560.4,NORMAL,500.0,0.0001,146.325
147.12,63.444946,10.384534,26.666,4.55,225.41,COLREG_AVOID,1,1,63.606554,10.38,63.467877,10.38,2559.7,NORMAL,500.0,0.0001,146.363
147.16,63.444947,10.384536,26.666,4.55,225.49,COLREG_AVOID,1,1,63.606554,10.38,63.467877,10.38,2559.6,NORMAL,500.0,0.0001,146.404
147.2,63.444949,10.384538,26.666,4.55,225.57,COLREG_AVOID,1,1,63.606554,10.38,63.467872,10.38,2558.9,NORMAL,500.0,0.0001,146.445
147.24,63.44495,10.384539,26.666,4.55,225.65,COLREG_AVOID,1,1,63.606554,10.38,63.467872,10.38,2558.8,NORMAL,500.0,0.0001,146.485
147.28,63.444952,10.384541,26.666,4.55,225.73,COLREG_AVOID,1,1,63.606554,10.38,63.467872,10.38,2558.6,NORMAL,500.0,0.0001,146.525
147.32,63.444953,10.384543,26.666,4.55,225.81,COLREG_AVOID,1,1,63.606554,10.38,63.467867,10.38,2557.9,NORMAL,500.0,0.0001,146.564
147.36,63.444955,10.384544,26.666,4.55,225.9,COLREG_AVOID,1,1,63.606554,10.38,63.467867,10.38,2557.8,NORMAL,500.0,0.0001,146.604
147.4,63.444956,10.384546,26.666,4.55,225.98,COLREG_AVOID,1,1,63.606554,10.38,63.467863,10.38,2557.1,NORMAL,500.0,0.0001,146.646
147.44,63.444957,10.384548,26.666,4.55,226.06,COLREG_AVOID,1,1,63.606554,10.38,63.467863,10.38,2557.0,NORMAL,500.0,0.0001,146.685
147.48,63.444959,10.384549,26.666,4.55,226.14,COLREG_AVOID,1,1,63.606554,10.38,63.467863,10.38,2556.8,NORMAL,500.0,0.0001,146.725
147.51,63.44496,10.38455,26.666,4.55,226.18,COLREG_AVOID,1,1,63.606554,10.38,63.467858,10.38,2556.2,NORMAL,500.0,0.0001,146.752
147.54,63.444961,10.384552,26.666,4.55,226.26,COLREG_AVOID,1,1,63.606554,10.38,63.467858,10.38,2556.1,NORMAL,500.0,0.0001,146.784
147.58,63.444963,10.384553,26.666,4.55,226.35,COLREG_AVOID,1,1,63.606554,10.38,63.467858,10.38,2555.9,NORMAL,500.0,0.0001,146.824
147.62,63.444964,10.384555,26.666,4.55,226.43,COLREG_AVOID,1,1,63.606554,10.38,63.467854,10.38,2555.2,NORMAL,500.0,0.0001,146.865
147.66,63.444966,10.384557,26.666,4.55,226.51,COLREG_AVOID,1,1,63.606554,10.38,63.467854,10.38,2555.1,NORMAL,500.0,0.0001,146.905
147.7,63.444967,10.384558,26.666,4.55,226.59,COLREG_AVOID,1,1,63.606554,10.38,63.467849,10.38,2554.4,NORMAL,500.0,0.0001,146.945
147.74,63.444968,10.38456,26.666,4.55,226.67,COLREG_AVOID,1,1,63.606554,10.38,63.467849,10.38,2554.3,NORMAL,500.0,0.0001,146.985
147.78,63.44497,10.384561,26.666,4.55,226.75,COLREG_AVOID,1,1,63.606554,10.38,63.467849,10.38,2554.1,NORMAL,500.0,0.0001,147.028
147.82,63.444971,10.384563,26.666,4.55,226.84,COLREG_AVOID,1,1,63.606554,10.38,63.467844,10.38,2553.4,NORMAL,500.0,0.0001,147.065
147.86,63.444973,10.384565,26.666,4.55,226.92,COLREG_AVOID,1,1,63.606554,10.38,63.467844,10.38,2553.3,NORMAL,500.0,0.0001,147.105
147.9,63.444974,10.384566,26.666,4.54,227.0,COLREG_AVOID,1,1,63.606554,10.38,63.467844,10.38,2553.1,NORMAL,500.0,0.0001,147.144
147.94,63.444976,10.384568,26.666,4.54,227.08,COLREG_AVOID,1,1,63.606554,10.38,63.46784,10.38,2552.5,NORMAL,500.0,0.0001,147.185
147.98,63.444977,10.38457,26.666,4.54,227.16,COLREG_AVOID,1,1,63.606554,10.38,63.46784,10.38,2552.3,NORMAL,500.0,0.0001,147.224
148.02,63.444979,10.384571,26.666,4.54,227.24,COLREG_AVOID,1,1,63.606554,10.38,63.467835,10.38,2551.6,NORMAL,500.0,0.0001,147.264
148.06,63.44498,10.384573,26.666,4.54,227.33,COLREG_AVOID,1,1,63.606554,10.38,63.467835,10.38,2551.5,NORMAL,500.0,0.0001,147.305
148.1,63.444982,10.384575,26.666,4.54,227.41,COLREG_AVOID,1,1,63.606554,10.38,63.467835,10.38,2551.3,NORMAL,500.0,0.0001,147.348
148.14,63.444983,10.384576,26.666,4.54,227.49,COLREG_AVOID,1,1,63.606554,10.38,63.46783,10.38,2550.7,NORMAL,500.0,0.0001,147.384
148.18,63.444985,10.384578,26.666,4.54,227.57,COLREG_AVOID,1,1,63.606554,10.38,63.46783,10.38,2550.5,NORMAL,500.0,0.0001,147.424
148.22,63.444986,10.38458,26.666,4.54,227.65,COLREG_AVOID,1,1,63.606554,10.38,63.467826,10.38,2549.8,NORMAL,500.0,0.0001,147.467
